timestamp,hour,day_of_week,voltage,current,power,power_factor,frequency,condition
2026-01-18 02:30:00,2,6,229.09,2.155,460.2,0.932,50.124,POWER_SPIKE
2026-01-18 02:45:00,2,6,231.76,2.196,498.17,0.979,49.987,POWER_SPIKE
2026-01-18 03:00:00,3,6,228.86,3.6,784.33,0.952,49.963,POWER_SPIKE
2026-01-18 03:15:00,3,6,229.25,2.776,626.81,0.985,50.019,POWER_SPIKE
2026-01-18 03:30:00,3,6,227.8,2.928,657.76,0.986,50.021,POWER_SPIKE
2026-01-18 03:45:00,3,6,229.52,3.22,689.45,0.933,50.015,POWER_SPIKE
2026-01-18 04:00:00,4,6,232.45,4.818,1077.3,0.962,49.947,POWER_SPIKE
2026-01-18 04:15:00,4,6,228.51,4.171,925.58,0.971,49.99,POWER_SPIKE
2026-01-18 04:30:00,4,6,228.51,2.091,445.85,0.933,49.938,POWER_SPIKE
2026-01-18 04:45:00,4,6,229.69,2.076,435.38,0.913,49.99,POWER_SPIKE
2026-01-18 05:00:00,5,6,230.12,2.271,482.29,0.923,50.091,POWER_SPIKE
2026-01-18 05:15:00,5,6,230.22,3.449,772.67,0.973,49.985,POWER_SPIKE
2026-01-18 05:30:00,5,6,229.07,4.873,1049.35,0.94,50.043,POWER_SPIKE
2026-01-18 05:45:00,5,6,231.27,2.002,427.77,0.924,49.915,POWER_SPIKE
2026-01-18 06:00:00,6,6,228.74,7.319,1520.09,0.908,50.02,POWER_SPIKE
2026-01-18 06:15:00,6,6,229.34,14.572,3231.7,0.967,49.972,POWER_SPIKE
2026-01-18 06:30:00,6,6,227.77,9.068,1995.29,0.966,50.003,POWER_SPIKE
2026-01-18 06:45:00,6,6,231.11,6.526,1441.78,0.956,50.041,POWER_SPIKE
2026-01-18 07:00:00,7,6,232.79,6.449,1382.65,0.921,50.074,POWER_SPIKE
2026-01-18 07:15:00,7,6,230.17,13.65,2833.85,0.902,49.86,POWER_SPIKE
2026-01-18 07:30:00,7,6,227.84,8.552,1790.63,0.919,50.056,POWER_SPIKE
2026-01-18 07:45:00,7,6,230.39,16.834,3603.0,0.929,50.046,POWER_SPIKE
2026-01-18 08:00:00,8,6,228.36,6.127,1310.97,0.937,49.965,POWER_SPIKE
2026-01-18 08:15:00,8,6,229.11,5.303,1168.9,0.962,50.019,POWER_SPIKE
2026-01-18 08:30:00,8,6,228.9,10.255,2302.81,0.981,49.961,POWER_SPIKE
2026-01-18 08:45:00,8,6,228.92,15.727,3456.26,0.96,50.069,POWER_SPIKE
2026-01-18 09:00:00,9,6,230.28,8.465,1890.77,0.97,49.982,POWER_SPIKE
2026-01-18 09:15:00,9,6,233.24,9.989,2266.88,0.973,49.972,POWER_SPIKE
2026-01-18 09:30:00,9,6,228.28,15.424,3355.46,0.953,49.995,POWER_SPIKE
2026-01-18 09:45:00,9,6,232.68,9.422,2045.51,0.933,50.017,POWER_SPIKE
2026-01-18 10:00:00,10,6,230.7,6.029,1275.39,0.917,49.947,POWER_SPIKE
2026-01-18 10:15:00,10,6,229.69,6.092,1313.84,0.939,49.963,POWER_SPIKE
2026-01-18 10:30:00,10,6,229.03,7.657,1588.76,0.906,49.936,POWER_SPIKE
2026-01-18 10:45:00,10,6,228.6,5.244,1154.42,0.963,50.032,POWER_SPIKE
2026-01-18 11:00:00,11,6,226.72,13.215,2714.44,0.906,50.008,POWER_SPIKE
2026-01-18 11:15:00,11,6,228.84,6.449,1412.23,0.957,50.029,POWER_SPIKE
2026-01-18 11:30:00,11,6,230.38,9.704,2177.44,0.974,49.974,POWER_SPIKE
2026-01-18 11:45:00,11,6,229.89,6.389,1417.3,0.965,49.978,POWER_SPIKE
2026-01-18 12:00:00,12,6,230.67,11.784,2476.37,0.911,50.068,POWER_SPIKE
2026-01-18 12:15:00,12,6,227.9,8.82,1831.22,0.911,49.971,POWER_SPIKE
2026-01-18 12:30:00,12,6,229.78,12.537,2800.15,0.972,49.89,POWER_SPIKE
2026-01-18 12:45:00,12,6,226.12,8.987,1843.14,0.907,49.969,POWER_SPIKE
2026-01-18 13:00:00,13,6,227.56,15.223,3370.52,0.973,49.919,POWER_SPIKE
2026-01-18 13:15:00,13,6,230.02,7.761,1617.31,0.906,49.982,POWER_SPIKE
2026-01-18 13:30:00,13,6,231.31,7.085,1601.1,0.977,49.947,POWER_SPIKE
2026-01-18 13:45:00,13,6,231.55,5.899,1262.06,0.924,49.982,POWER_SPIKE
2026-01-18 14:00:00,14,6,231.9,6.299,1371.74,0.939,50.012,POWER_SPIKE
2026-01-18 14:15:00,14,6,230.56,11.936,2702.4,0.982,50.031,POWER_SPIKE
2026-01-18 14:30:00,14,6,227.49,9.521,2111.75,0.975,49.968,POWER_SPIKE
2026-01-18 14:45:00,14,6,227.44,11.762,2455.83,0.918,49.887,POWER_SPIKE
2026-01-18 15:00:00,15,6,231.45,11.186,2418.16,0.934,50.068,POWER_SPIKE
2026-01-18 15:15:00,15,6,230.04,7.946,1804.11,0.987,49.955,POWER_SPIKE
2026-01-18 15:30:00,15,6,231.02,4.947,1108.6,0.97,50.042,POWER_SPIKE
2026-01-18 15:45:00,15,6,227.19,8.998,1862.22,0.911,50.008,POWER_SPIKE
2026-01-18 16:00:00,16,6,230.08,3.828,862.3,0.979,49.926,POWER_SPIKE
2026-01-18 16:15:00,16,6,226.64,9.56,2047.57,0.945,49.901,POWER_SPIKE
2026-01-18 16:30:00,16,6,224.16,8.895,1910.26,0.958,49.994,POWER_SPIKE
2026-01-18 16:45:00,16,6,226.89,11.593,2433.08,0.925,50.035,POWER_SPIKE
2026-01-18 17:00:00,17,6,228.48,18.682,3918.43,0.918,49.954,POWER_SPIKE
2026-01-18 17:15:00,17,6,230.74,22.688,5057.07,0.966,50.066,POWER_SPIKE
2026-01-18 17:30:00,17,6,224.95,14.136,3039.95,0.956,50.055,POWER_SPIKE
2026-01-18 17:45:00,17,6,227.52,11.097,2486.81,0.985,50.01,POWER_SPIKE
2026-01-18 18:00:00,18,6,230.21,15.805,3412.82,0.938,50.021,POWER_SPIKE
2026-01-18 18:15:00,18,6,229.58,15.058,3401.79,0.984,49.996,POWER_SPIKE
2026-01-18 18:30:00,18,6,231.34,14.986,3335.02,0.962,50.065,POWER_SPIKE
2026-01-18 18:45:00,18,6,233.13,17.754,4018.99,0.971,50.029,POWER_SPIKE
2026-01-18 19:00:00,19,6,230.5,17.903,3936.83,0.954,49.935,POWER_SPIKE
2026-01-18 19:15:00,19,6,231.7,19.845,4253.17,0.925,49.882,POWER_SPIKE
2026-01-18 19:30:00,19,6,232.1,10.78,2467.01,0.986,49.98,POWER_SPIKE
2026-01-18 19:45:00,19,6,234.41,8.485,1871.52,0.941,49.893,POWER_SPIKE
2026-01-18 20:00:00,20,6,234.08,15.309,3422.34,0.955,50.014,POWER_SPIKE
2026-01-18 20:15:00,20,6,230.1,20.771,4454.4,0.932,50.059,POWER_SPIKE
2026-01-18 20:30:00,20,6,225.57,16.991,3713.83,0.969,50.009,POWER_SPIKE
2026-01-18 20:45:00,20,6,230.72,18.157,3967.16,0.947,49.962,POWER_SPIKE
2026-01-18 21:00:00,21,6,229.77,11.368,2557.13,0.979,49.971,POWER_SPIKE
2026-01-18 21:15:00,21,6,228.05,16.663,3663.2,0.964,50.107,POWER_SPIKE
2026-01-18 21:30:00,21,6,230.94,22.364,4829.02,0.935,49.972,POWER_SPIKE
2026-01-18 21:45:00,21,6,227.59,25.82,5682.36,0.967,50.034,POWER_SPIKE
2026-01-18 22:00:00,22,6,230.15,7.445,1675.69,0.978,50.052,POWER_SPIKE
2026-01-18 22:15:00,22,6,228.67,5.31,1103.69,0.909,49.999,POWER_SPIKE
2026-01-18 22:30:00,22,6,230.42,5.537,1178.85,0.924,49.995,POWER_SPIKE
2026-01-18 22:45:00,22,6,226.88,6.989,1512.78,0.954,50.114,POWER_SPIKE
2026-01-18 23:00:00,23,6,228.07,6.521,1342.93,0.903,50.027,POWER_SPIKE
2026-01-18 23:15:00,23,6,225.95,7.203,1513.66,0.93,50.051,POWER_SPIKE
2026-01-18 23:30:00,23,6,233.29,4.544,1009.18,0.952,50.018,POWER_SPIKE
2026-01-18 23:45:00,23,6,227.44,9.612,2059.42,0.942,49.937,POWER_SPIKE
2026-01-19 00:00:00,0,0,230.32,1.374,294.63,0.931,50.069,POWER_SPIKE
2026-01-19 00:15:00,0,0,227.08,3.092,654.42,0.932,50.019,POWER_SPIKE
2026-01-19 00:30:00,0,0,227.06,1.505,316.47,0.926,50.045,POWER_SPIKE
2026-01-19 00:45:00,0,0,228.03,4.396,963.32,0.961,50.002,POWER_SPIKE
2026-01-19 01:00:00,1,0,230.01,4.439,940.34,0.921,49.958,POWER_SPIKE
2026-01-19 01:15:00,1,0,226.17,3.572,771.59,0.955,50.033,POWER_SPIKE
2026-01-19 01:30:00,1,0,226.84,1.602,350.66,0.965,49.982,POWER_SPIKE
2026-01-19 01:45:00,1,0,232.32,2.168,459.88,0.913,50.003,POWER_SPIKE
2026-01-19 02:00:00,2,0,230.89,2.17,482.52,0.963,50.005,POWER_SPIKE
2026-01-19 02:15:00,2,0,229.67,2.2,483.04,0.956,50.0,POWER_SPIKE
2026-01-19 02:30:00,2,0,232.02,3.875,858.63,0.955,49.96,POWER_SPIKE
2026-01-19 02:45:00,2,0,233.71,3.048,673.94,0.946,50.003,POWER_SPIKE
2026-01-19 03:00:00,3,0,234.61,1.644,365.2,0.947,50.014,POWER_SPIKE
2026-01-19 03:15:00,3,0,229.1,1.525,334.31,0.957,50.026,POWER_SPIKE
2026-01-19 03:30:00,3,0,225.89,2.283,489.88,0.95,50.023,POWER_SPIKE
2026-01-19 03:45:00,3,0,234.48,2.123,456.05,0.916,49.997,POWER_SPIKE
2026-01-19 04:00:00,4,0,228.23,4.364,908.42,0.912,50.009,POWER_SPIKE
2026-01-19 04:15:00,4,0,228.64,2.007,445.99,0.972,49.977,POWER_SPIKE
2026-01-19 04:30:00,4,0,228.37,2.265,497.63,0.962,50.019,POWER_SPIKE
2026-01-19 04:45:00,4,0,229.44,3.847,858.85,0.973,50.062,POWER_SPIKE
2026-01-19 05:00:00,5,0,228.89,3.637,787.47,0.946,49.941,POWER_SPIKE
2026-01-19 05:15:00,5,0,231.14,2.269,506.02,0.965,49.954,POWER_SPIKE
2026-01-19 05:30:00,5,0,227.23,2.98,618.19,0.913,50.025,POWER_SPIKE
2026-01-19 05:45:00,5,0,230.01,1.645,364.02,0.962,50.031,POWER_SPIKE
2026-01-19 06:00:00,6,0,228.78,5.633,1183.06,0.918,49.993,POWER_SPIKE
2026-01-19 06:15:00,6,0,228.99,9.038,1951.59,0.943,50.013,POWER_SPIKE
2026-01-19 06:30:00,6,0,230.14,9.309,1962.35,0.916,49.918,POWER_SPIKE
2026-01-19 06:45:00,6,0,231.49,5.193,1160.07,0.965,49.984,POWER_SPIKE
2026-01-19 07:00:00,7,0,228.44,11.948,2614.8,0.958,49.97,POWER_SPIKE
2026-01-19 07:15:00,7,0,229.0,6.539,1430.12,0.955,49.958,POWER_SPIKE
2026-01-19 07:30:00,7,0,227.91,12.346,2729.3,0.97,49.974,POWER_SPIKE
2026-01-19 07:45:00,7,0,227.09,16.231,3409.55,0.925,50.04,POWER_SPIKE
2026-01-19 08:00:00,8,0,231.1,12.281,2650.75,0.934,50.001,POWER_SPIKE
2026-01-19 08:15:00,8,0,228.28,12.998,2682.29,0.904,50.028,POWER_SPIKE
2026-01-19 08:30:00,8,0,225.88,8.801,1894.54,0.953,49.994,POWER_SPIKE
2026-01-19 08:45:00,8,0,228.93,9.505,2021.54,0.929,50.006,POWER_SPIKE
2026-01-19 09:00:00,9,0,231.55,10.551,2250.16,0.921,50.056,POWER_SPIKE
2026-01-19 09:15:00,9,0,230.23,8.296,1806.76,0.946,50.081,POWER_SPIKE
2026-01-19 09:30:00,9,0,230.35,6.139,1336.39,0.945,50.028,POWER_SPIKE
2026-01-19 09:45:00,9,0,229.51,10.759,2264.45,0.917,50.017,POWER_SPIKE
2026-01-19 10:00:00,10,0,228.31,14.076,3040.24,0.946,50.076,POWER_SPIKE
2026-01-19 10:15:00,10,0,230.34,8.631,1882.71,0.947,49.941,POWER_SPIKE
2026-01-19 10:30:00,10,0,228.49,15.04,3378.15,0.983,50.067,POWER_SPIKE
2026-01-19 10:45:00,10,0,229.44,5.508,1211.97,0.959,50.049,POWER_SPIKE
2026-01-19 11:00:00,11,0,228.53,8.157,1757.8,0.943,49.927,POWER_SPIKE
2026-01-19 11:15:00,11,0,233.11,7.246,1540.37,0.912,50.022,POWER_SPIKE
2026-01-19 11:30:00,11,0,233.02,10.027,2135.62,0.914,50.064,POWER_SPIKE
2026-01-19 11:45:00,11,0,230.95,6.876,1430.85,0.901,50.0,POWER_SPIKE
2026-01-19 12:00:00,12,0,231.57,9.176,1971.91,0.928,50.015,POWER_SPIKE
2026-01-19 12:15:00,12,0,229.09,5.317,1176.72,0.966,50.065,POWER_SPIKE
2026-01-19 12:30:00,12,0,230.9,11.945,2501.58,0.907,50.068,POWER_SPIKE
2026-01-19 12:45:00,12,0,232.02,5.207,1169.47,0.968,49.976,POWER_SPIKE
2026-01-19 13:00:00,13,0,231.65,7.944,1729.83,0.94,50.014,POWER_SPIKE
2026-01-19 13:15:00,13,0,230.01,6.648,1390.02,0.909,50.031,POWER_SPIKE
2026-01-19 13:30:00,13,0,229.87,6.449,1384.67,0.934,50.029,POWER_SPIKE
2026-01-19 13:45:00,13,0,227.11,5.245,1120.88,0.941,49.974,POWER_SPIKE
2026-01-19 14:00:00,14,0,233.03,9.354,2068.56,0.949,50.037,POWER_SPIKE
2026-01-19 14:15:00,14,0,226.75,14.452,3087.03,0.942,49.978,POWER_SPIKE
2026-01-19 14:30:00,14,0,232.05,10.733,2288.86,0.919,50.051,POWER_SPIKE
2026-01-19 14:45:00,14,0,233.15,6.606,1517.08,0.985,50.023,POWER_SPIKE
2026-01-19 15:00:00,15,0,234.04,5.023,1083.94,0.922,49.972,POWER_SPIKE
2026-01-19 15:15:00,15,0,228.57,10.795,2351.43,0.953,50.096,POWER_SPIKE
2026-01-19 15:30:00,15,0,230.79,4.492,999.28,0.964,50.002,POWER_SPIKE
2026-01-19 15:45:00,15,0,229.48,10.455,2322.43,0.968,50.026,POWER_SPIKE
2026-01-19 16:00:00,16,0,228.66,9.151,2044.43,0.977,49.941,POWER_SPIKE
2026-01-19 16:15:00,16,0,230.39,7.002,1582.54,0.981,49.988,POWER_SPIKE
2026-01-19 16:30:00,16,0,232.26,7.528,1666.36,0.953,49.948,POWER_SPIKE
2026-01-19 16:45:00,16,0,231.22,6.987,1554.04,0.962,49.959,POWER_SPIKE
2026-01-19 17:00:00,17,0,231.71,12.676,2796.19,0.952,49.962,POWER_SPIKE
2026-01-19 17:15:00,17,0,229.5,13.755,3033.59,0.961,49.997,POWER_SPIKE
2026-01-19 17:30:00,17,0,225.44,15.653,3345.38,0.948,49.958,POWER_SPIKE
2026-01-19 17:45:00,17,0,226.78,19.052,4057.09,0.939,50.049,POWER_SPIKE
2026-01-19 18:00:00,18,0,231.74,15.264,3303.83,0.934,50.074,POWER_SPIKE
2026-01-19 18:15:00,18,0,230.25,18.847,4005.48,0.923,50.06,POWER_SPIKE
2026-01-19 18:30:00,18,0,232.03,13.318,3018.99,0.977,49.962,POWER_SPIKE
2026-01-19 18:45:00,18,0,228.07,17.594,3836.16,0.956,50.024,POWER_SPIKE
2026-01-19 19:00:00,19,0,231.71,15.672,3268.27,0.9,49.954,POWER_SPIKE
2026-01-19 19:15:00,19,0,232.41,12.998,2954.3,0.978,49.896,POWER_SPIKE
2026-01-19 19:30:00,19,0,228.06,14.115,3161.12,0.982,50.003,POWER_SPIKE
2026-01-19 19:45:00,19,0,225.92,27.32,5696.93,0.923,50.041,POWER_SPIKE
2026-01-19 20:00:00,20,0,230.6,21.813,4823.82,0.959,50.019,POWER_SPIKE
2026-01-19 20:15:00,20,0,228.99,16.759,3515.22,0.916,49.981,POWER_SPIKE
2026-01-19 20:30:00,20,0,228.09,18.062,4037.41,0.98,49.996,POWER_SPIKE
2026-01-19 20:45:00,20,0,226.55,20.374,4472.67,0.969,50.011,POWER_SPIKE
2026-01-19 21:00:00,21,0,228.77,16.815,3800.56,0.988,50.012,POWER_SPIKE
2026-01-19 21:15:00,21,0,230.43,17.256,3765.58,0.947,49.944,POWER_SPIKE
2026-01-19 21:30:00,21,0,229.76,16.588,3624.56,0.951,50.025,POWER_SPIKE
2026-01-19 21:45:00,21,0,226.17,8.397,1868.79,0.984,49.959,POWER_SPIKE
2026-01-19 22:00:00,22,0,233.11,5.551,1260.35,0.974,50.037,POWER_SPIKE
2026-01-19 22:15:00,22,0,226.94,6.835,1495.27,0.964,50.124,POWER_SPIKE
2026-01-19 22:30:00,22,0,227.74,10.629,2335.87,0.965,49.984,POWER_SPIKE
2026-01-19 22:45:00,22,0,229.51,7.91,1681.01,0.926,50.017,POWER_SPIKE
2026-01-19 23:00:00,23,0,231.43,7.943,1726.14,0.939,50.025,POWER_SPIKE
2026-01-19 23:15:00,23,0,227.44,6.106,1354.01,0.975,50.002,POWER_SPIKE
2026-01-19 23:30:00,23,0,227.3,9.733,2019.84,0.913,49.951,POWER_SPIKE
2026-01-19 23:45:00,23,0,230.36,10.385,2246.46,0.939,49.974,POWER_SPIKE
2026-01-20 00:00:00,0,1,231.09,2.101,471.91,0.972,50.041,POWER_SPIKE
2026-01-20 00:15:00,0,1,231.28,3.125,680.06,0.941,50.057,POWER_SPIKE
2026-01-20 00:30:00,0,1,229.53,4.38,923.91,0.919,49.883,POWER_SPIKE
2026-01-20 00:45:00,0,1,226.09,3.49,774.89,0.982,50.041,POWER_SPIKE
2026-01-20 01:00:00,1,1,231.95,4.075,855.4,0.905,50.066,POWER_SPIKE
2026-01-20 01:15:00,1,1,229.26,3.192,691.64,0.945,50.043,POWER_SPIKE
2026-01-20 01:30:00,1,1,232.31,2.396,537.7,0.966,50.064,POWER_SPIKE
2026-01-20 01:45:00,1,1,230.08,2.255,485.6,0.936,50.025,POWER_SPIKE
2026-01-20 02:00:00,2,1,228.44,2.785,617.17,0.97,50.027,POWER_SPIKE
2026-01-20 02:15:00,2,1,228.29,1.418,305.33,0.943,49.982,POWER_SPIKE
2026-01-20 02:30:00,2,1,229.51,2.867,644.74,0.98,49.922,POWER_SPIKE
2026-01-20 02:45:00,2,1,232.26,3.928,887.64,0.973,49.966,POWER_SPIKE
2026-01-20 03:00:00,3,1,232.37,3.827,878.57,0.988,49.982,POWER_SPIKE
2026-01-20 03:15:00,3,1,231.71,2.33,529.08,0.98,50.005,POWER_SPIKE
2026-01-20 03:30:00,3,1,229.96,1.613,353.59,0.953,49.878,POWER_SPIKE
2026-01-20 03:45:00,3,1,232.45,2.815,633.37,0.968,50.081,POWER_SPIKE
2026-01-20 04:00:00,4,1,230.67,4.015,910.31,0.983,49.974,POWER_SPIKE
2026-01-20 04:15:00,4,1,228.63,2.677,602.28,0.984,50.055,POWER_SPIKE
2026-01-20 04:30:00,4,1,229.4,3.29,703.45,0.932,50.067,POWER_SPIKE
2026-01-20 04:45:00,4,1,229.22,1.859,391.26,0.918,49.914,POWER_SPIKE
2026-01-20 05:00:00,5,1,229.25,5.36,1174.81,0.956,50.035,POWER_SPIKE
2026-01-20 05:15:00,5,1,230.83,1.323,299.83,0.982,50.029,POWER_SPIKE
2026-01-20 05:30:00,5,1,230.88,1.527,328.24,0.931,49.991,POWER_SPIKE
2026-01-20 05:45:00,5,1,227.36,1.459,325.4,0.981,49.938,POWER_SPIKE
2026-01-20 06:00:00,6,1,232.34,14.255,3153.1,0.952,49.937,POWER_SPIKE
2026-01-20 06:15:00,6,1,229.62,6.983,1529.67,0.954,50.018,POWER_SPIKE
2026-01-20 06:30:00,6,1,229.55,14.621,3121.4,0.93,49.885,POWER_SPIKE
2026-01-20 06:45:00,6,1,229.34,4.82,1075.57,0.973,49.982,POWER_SPIKE
2026-01-20 07:00:00,7,1,232.67,11.499,2622.02,0.98,50.002,POWER_SPIKE
2026-01-20 07:15:00,7,1,233.51,11.575,2494.79,0.923,49.977,POWER_SPIKE
2026-01-20 07:30:00,7,1,228.94,8.649,1908.85,0.964,50.02,POWER_SPIKE
2026-01-20 07:45:00,7,1,226.91,14.376,3170.79,0.972,50.054,POWER_SPIKE
2026-01-20 08:00:00,8,1,228.41,11.939,2675.19,0.981,49.966,POWER_SPIKE
2026-01-20 08:15:00,8,1,227.28,9.123,1994.75,0.962,50.02,POWER_SPIKE
2026-01-20 08:30:00,8,1,231.64,8.754,1861.45,0.918,49.969,POWER_SPIKE
2026-01-20 08:45:00,8,1,227.52,8.892,1853.15,0.916,50.029,POWER_SPIKE
2026-01-20 09:00:00,9,1,235.65,9.239,2072.69,0.952,49.939,POWER_SPIKE
2026-01-20 09:15:00,9,1,230.7,9.137,1987.84,0.943,50.043,POWER_SPIKE
2026-01-20 09:30:00,9,1,233.82,6.283,1416.13,0.964,49.999,POWER_SPIKE
2026-01-20 09:45:00,9,1,232.49,4.657,1041.48,0.962,50.015,POWER_SPIKE
2026-01-20 10:00:00,10,1,230.36,11.378,2426.98,0.926,50.058,POWER_SPIKE
2026-01-20 10:15:00,10,1,232.96,11.986,2649.9,0.949,49.912,POWER_SPIKE
2026-01-20 10:30:00,10,1,228.53,8.108,1741.64,0.94,50.045,POWER_SPIKE
2026-01-20 10:45:00,10,1,229.57,4.544,1002.47,0.961,50.109,POWER_SPIKE
2026-01-20 11:00:00,11,1,232.92,8.22,1822.75,0.952,50.035,POWER_SPIKE
2026-01-20 11:15:00,11,1,230.79,5.431,1198.37,0.956,50.002,POWER_SPIKE
2026-01-20 11:30:00,11,1,230.48,8.37,1772.86,0.919,50.031,POWER_SPIKE
2026-01-20 11:45:00,11,1,229.04,11.608,2610.81,0.982,50.047,POWER_SPIKE
2026-01-20 12:00:00,12,1,229.48,8.352,1862.91,0.972,50.039,POWER_SPIKE
2026-01-20 12:15:00,12,1,229.6,6.476,1393.23,0.937,49.979,POWER_SPIKE
2026-01-20 12:30:00,12,1,229.9,11.283,2344.94,0.904,50.07,POWER_SPIKE
2026-01-20 12:45:00,12,1,227.45,13.791,3039.58,0.969,50.009,POWER_SPIKE
2026-01-20 13:00:00,13,1,229.35,10.407,2265.02,0.949,50.06,POWER_SPIKE
2026-01-20 13:15:00,13,1,231.83,10.776,2330.92,0.933,49.997,POWER_SPIKE
2026-01-20 13:30:00,13,1,229.91,8.236,1736.45,0.917,50.064,POWER_SPIKE
2026-01-20 13:45:00,13,1,231.08,10.205,2200.15,0.933,50.008,POWER_SPIKE
2026-01-20 14:00:00,14,1,233.06,6.657,1529.73,0.986,49.98,POWER_SPIKE
2026-01-20 14:15:00,14,1,230.01,6.695,1472.2,0.956,49.925,POWER_SPIKE
2026-01-20 14:30:00,14,1,226.14,10.74,2319.49,0.955,49.972,POWER_SPIKE
2026-01-20 14:45:00,14,1,232.99,8.952,1931.44,0.926,50.079,POWER_SPIKE
2026-01-20 15:00:00,15,1,228.87,6.458,1410.16,0.954,49.963,POWER_SPIKE
2026-01-20 15:15:00,15,1,229.57,6.916,1565.42,0.986,50.034,POWER_SPIKE
2026-01-20 15:30:00,15,1,230.96,5.82,1274.37,0.948,49.966,POWER_SPIKE
2026-01-20 15:45:00,15,1,225.28,8.493,1735.4,0.907,50.008,POWER_SPIKE
2026-01-20 16:00:00,16,1,232.4,5.393,1161.93,0.927,49.919,POWER_SPIKE
2026-01-20 16:15:00,16,1,232.02,7.262,1563.63,0.928,50.042,POWER_SPIKE
2026-01-20 16:30:00,16,1,227.6,9.773,2102.07,0.945,49.936,POWER_SPIKE
2026-01-20 16:45:00,16,1,232.37,7.733,1687.25,0.939,50.019,POWER_SPIKE
2026-01-20 17:00:00,17,1,230.4,17.467,3803.05,0.945,50.009,POWER_SPIKE
2026-01-20 17:15:00,17,1,229.02,8.779,1885.95,0.938,49.977,POWER_SPIKE
2026-01-20 17:30:00,17,1,232.23,13.559,2843.4,0.903,50.015,POWER_SPIKE
2026-01-20 17:45:00,17,1,228.22,14.523,3098.9,0.935,50.017,POWER_SPIKE
2026-01-20 18:00:00,18,1,230.14,17.021,3580.27,0.914,49.931,POWER_SPIKE
2026-01-20 18:15:00,18,1,227.63,9.119,1890.99,0.911,49.958,POWER_SPIKE
2026-01-20 18:30:00,18,1,229.05,23.172,5100.47,0.961,49.978,POWER_SPIKE
2026-01-20 18:45:00,18,1,230.2,23.25,4827.67,0.902,49.952,POWER_SPIKE
2026-01-20 19:00:00,19,1,227.77,15.136,3337.16,0.968,50.031,POWER_SPIKE
2026-01-20 19:15:00,19,1,228.8,14.526,3230.38,0.972,49.967,POWER_SPIKE
2026-01-20 19:30:00,19,1,227.31,17.252,3658.91,0.933,49.954,POWER_SPIKE
2026-01-20 19:45:00,19,1,228.32,20.117,4395.66,0.957,50.08,POWER_SPIKE
2026-01-20 20:00:00,20,1,229.9,10.368,2340.75,0.982,50.004,POWER_SPIKE
2026-01-20 20:15:00,20,1,226.99,10.563,2191.45,0.914,49.993,POWER_SPIKE
2026-01-20 20:30:00,20,1,224.65,20.661,4298.08,0.926,50.056,POWER_SPIKE
2026-01-20 20:45:00,20,1,231.06,12.299,2773.7,0.976,49.928,POWER_SPIKE
2026-01-20 21:00:00,21,1,228.99,16.712,3719.66,0.972,49.905,POWER_SPIKE
2026-01-20 21:15:00,21,1,231.14,14.345,3229.5,0.974,50.026,POWER_SPIKE
2026-01-20 21:30:00,21,1,229.62,14.85,3177.88,0.932,49.907,POWER_SPIKE
2026-01-20 21:45:00,21,1,226.89,15.157,3101.96,0.902,50.077,POWER_SPIKE
2026-01-20 22:00:00,22,1,232.99,7.488,1633.04,0.936,49.996,POWER_SPIKE
2026-01-20 22:15:00,22,1,225.15,11.104,2372.48,0.949,50.027,POWER_SPIKE
2026-01-20 22:30:00,22,1,232.95,8.985,1913.06,0.914,50.014,POWER_SPIKE
2026-01-20 22:45:00,22,1,227.69,9.899,2050.99,0.91,50.019,POWER_SPIKE
2026-01-20 23:00:00,23,1,228.4,10.419,2151.34,0.904,50.093,POWER_SPIKE
2026-01-20 23:15:00,23,1,229.17,6.61,1402.73,0.926,50.065,POWER_SPIKE
2026-01-20 23:30:00,23,1,232.01,9.692,2057.53,0.915,49.985,POWER_SPIKE
2026-01-20 23:45:00,23,1,229.65,7.199,1567.33,0.948,50.009,POWER_SPIKE
2026-01-21 00:00:00,0,2,229.21,3.046,686.3,0.983,50.038,POWER_SPIKE
2026-01-21 00:15:00,0,2,228.45,3.489,758.07,0.951,50.014,POWER_SPIKE
2026-01-21 00:30:00,0,2,229.62,4.111,862.82,0.914,49.976,POWER_SPIKE
2026-01-21 00:45:00,0,2,231.43,4.678,991.67,0.916,50.004,POWER_SPIKE
2026-01-21 01:00:00,1,2,231.99,3.533,790.15,0.964,50.012,POWER_SPIKE
2026-01-21 01:15:00,1,2,225.43,3.326,732.53,0.977,50.011,POWER_SPIKE
2026-01-21 01:30:00,1,2,230.57,2.207,477.89,0.939,50.018,POWER_SPIKE
2026-01-21 01:45:00,1,2,226.03,1.456,304.05,0.924,49.947,POWER_SPIKE
2026-01-21 02:00:00,2,2,230.36,2.543,575.22,0.982,50.037,POWER_SPIKE
2026-01-21 02:15:00,2,2,228.54,1.706,353.33,0.906,49.919,POWER_SPIKE
2026-01-21 02:30:00,2,2,227.24,2.812,620.57,0.971,49.981,POWER_SPIKE
2026-01-21 02:45:00,2,2,234.03,2.663,597.6,0.959,49.985,POWER_SPIKE
2026-01-21 03:00:00,3,2,229.45,4.572,999.65,0.953,50.034,POWER_SPIKE
2026-01-21 03:15:00,3,2,230.08,4.064,850.8,0.91,50.03,POWER_SPIKE
